IZTAPALAPA,25,9,7/26/2013
IZTAPALAPA,40,4,7/26/2013
MAGDALENA CONTRERAS,27,2,7/26/2013
MIGUEL HIDALGO,11,4,7/26/2013
MILPA ALTA,28,7,7/26/2013
TLAHUAC,4,11,7/26/2013
TLAHUAC,29,9,7/26/2013
TLALPAN,35,8,7/26/2013
TLALPAN,5,7,7/26/2013
TLALPAN,31,5,7/26/2013
VENUSTIANO CARRANZA,3,7,7/26/2013
XOCHIMILCO,32,10,7/26/2013
ALVARO OBREGON,38,7,7/27/2013
ALVARO OBREGON,17,5,7/27/2013
ALVARO OBREGON,18,1,7/27/2013
ALVARO OBREGON,46,1,7/27/2013
AZCAPOTZALCO,36,4,7/27/2013
BENITO JUAREZ,10,4,7/27/2013
BENITO JUAREZ,51,4,7/27/2013
BENITO JUAREZ,45,3,7/27/2013
COYOACAN,20,11,7/27/2013
CUAUHTEMOC,0,4,7/27/2013
CUAUHTEMOC,8,4,7/27/2013
CUAUHTEMOC,1,1,7/27/2013
CUAUHTEMOC,14,1,7/27/2013
GUSTAVO A. MADERO,23,11,7/27/2013
GUSTAVO A. MADERO,22,5,7/27/2013
IZTAPALAPA,26,5,7/27/2013
IZTAPALAPA,25,4,7/27/2013
IZTAPALAPA,48,2,7/27/2013
IZTAPALAPA,40,1,7/27/2013
MAGDALENA CONTRERAS,27,2,7/27/2013
MIGUEL HIDALGO,11,5,7/27/2013
MILPA ALTA,28,1,7/27/2013
TLAHUAC,4,6,7/27/2013
TLAHUAC,29,4,7/27/2013
TLALPAN,31,1,7/27/2013
VENUSTIANO CARRANZA,3,2,7/27/2013
XOCHIMILCO,32,3,7/27/2013
GUSTAVO A. MADERO,22,1,7/28/2013
AZCAPOTZALCO,19,1,7/29/2013
CUAUHTEMOC,8,1,7/29/2013
GUSTAVO A. MADERO,23,1,7/29/2013
IZTAPALAPA,48,2,7/29/2013
TLALPAN,31,4,7/29/2013
VENUSTIANO CARRANZA,2,1,7/29/2013
ALVARO OBREGON,18,1,7/30/2013
AZCAPOTZALCO,47,3,7/30/2013
AZCAPOTZALCO,36,1,7/30/2013
AZCAPOTZALCO,19,1,7/30/2013
BENITO JUAREZ,51,7,7/30/2013
BENITO JUAREZ,10,6,7/30/2013
CUAUHTEMOC,7,4,7/30/2013
CUAUHTEMOC,1,4,7/30/2013
CUAUHTEMOC,6,3,7/30/2013
CUAUHTEMOC,8,1,7/30/2013
GUSTAVO A. MADERO,50,9,7/30/2013
GUSTAVO A. MADERO,23,4,7/30/2013
GUSTAVO A. MADERO,13,2,7/30/2013
GUSTAVO A. MADERO,22,1,7/30/2013
IZTAPALAPA,26,7,7/30/2013
MIGUEL HIDALGO,16,3,7/30/2013
MIGUEL HIDALGO,11,3,7/30/2013
TLALPAN,31,2,7/30/2013
VENUSTIANO CARRANZA,2,12,7/30/2013
VENUSTIANO CARRANZA,3,2,7/30/2013
XOCHIMILCO,32,2,7/30/2013
ALVARO OBREGON,18,5,7/31/2013
ALVARO OBREGON,17,3,7/31/2013
AZCAPOTZALCO,19,1,7/31/2013
BENITO JUAREZ,51,4,7/31/2013
BENITO JUAREZ,45,1,7/31/2013
BENITO JUAREZ,10,1,7/31/2013
COYOACAN,37,5,7/31/2013
CUAJIMALPA DE MORELOS,44,2,7/31/2013
CUAUHTEMOC,1,4,7/31/2013
CUAUHTEMOC,8,1,7/31/2013
CUAUHTEMOC,6,1,7/31/2013
CUAUHTEMOC,7,1,7/31/2013
GUSTAVO A. MADERO,23,6,7/31/2013
GUSTAVO A. MADERO,50,1,7/31/2013
GUSTAVO A. MADERO,13,1,7/31/2013
IZTACALCO,24,2,7/31/2013
IZTAPALAPA,26,8,7/31/2013
IZTAPALAPA,25,8,7/31/2013
IZTAPALAPA,40,2,7/31/2013
MAGDALENA CONTRERAS,27,5,7/31/2013
MIGUEL HIDALGO,11,4,7/31/2013
MIGUEL HIDALGO,41,3,7/31/2013
MILPA ALTA,28,2,7/31/2013
TLAHUAC,4,4,7/31/2013
TLAHUAC,29,1,7/31/2013
TLALPAN,30,4,7/31/2013
TLALPAN,35,3,7/31/2013
VENUSTIANO CARRANZA,2,6,7/31/2013
VENUSTIANO CARRANZA,3,3,7/31/2013
ALVARO OBREGON,18,7,8/1/2013
ALVARO OBREGON,17,2,8/1/2013
AZCAPOTZALCO,47,6,8/1/2013
AZCAPOTZALCO,19,5,8/1/2013
AZCAPOTZALCO,36,1,8/1/2013
BENITO JUAREZ,51,7,8/1/2013
BENITO JUAREZ,12,6,8/1/2013
BENITO JUAREZ,10,2,8/1/2013
COYOACAN,37,2,8/1/2013
CUAUHTEMOC,0,6,8/1/2013
CUAUHTEMOC,8,2,8/1/2013
CUAUHTEMOC,7,2,8/1/2013
CUAUHTEMOC,1,1,8/1/2013
GUSTAVO A. MADERO,50,4,8/1/2013
GUSTAVO A. MADERO,22,3,8/1/2013
GUSTAVO A. MADERO,23,2,8/1/2013
GUSTAVO A. MADERO,13,2,8/1/2013
IZTACALCO,24,4,8/1/2013
IZTACALCO,34,3,8/1/2013
IZTAPALAPA,26,9,8/1/2013
IZTAPALAPA,25,8,8/1/2013
IZTAPALAPA,40,1,8/1/2013
MAGDALENA CONTRERAS,27,7,8/1/2013
MIGUEL HIDALGO,16,2,8/1/2013
MIGUEL HIDALGO,9,1,8/1/2013
TLALPAN,35,7,8/1/2013
TLALPAN,30,5,8/1/2013
TLALPAN,31,1,8/1/2013
VENUSTIANO CARRANZA,2,9,8/1/2013
VENUSTIANO CARRANZA,3,4,8/1/2013
ALVARO OBREGON,18,9,8/2/2013
ALVARO OBREGON,38,9,8/2/2013
ALVARO OBREGON,17,3,8/2/2013
AZCAPOTZALCO,19,11,8/2/2013
AZCAPOTZALCO,36,2,8/2/2013
BENITO JUAREZ,51,9,8/2/2013
BENITO JUAREZ,10,4,8/2/2013
COYOACAN,37,4,8/2/2013
CUAJIMALPA DE MORELOS,44,5,8/2/2013
CUAUHTEMOC,0,10,8/2/2013
CUAUHTEMOC,1,8,8/2/2013
CUAUHTEMOC,8,5,8/2/2013
CUAUHTEMOC,7,4,8/2/2013
GUSTAVO A. MADERO,13,12,8/2/2013
GUSTAVO A. MADERO,50,3,8/2/2013
GUSTAVO A. MADERO,22,3,8/2/2013
GUSTAVO A. MADERO,23,3,8/2/2013
IZTACALCO,34,6,8/2/2013
IZTACALCO,24,2,8/2/2013
IZTAPALAPA,26,21,8/2/2013
IZTAPALAPA,40,13,8/2/2013
IZTAPALAPA,25,8,8/2/2013
IZTAPALAPA,48,2,8/2/2013
MAGDALENA CONTRERAS,27,4,8/2/2013
MIGUEL HIDALGO,9,6,8/2/2013
MIGUEL HIDALGO,11,3,8/2/2013
MILPA ALTA,28,7,8/2/2013
TLAHUAC,29,5,8/2/2013
TLALPAN,30,2,8/2/2013
TLALPAN,5,2,8/2/2013
TLALPAN,31,2,8/2/2013
TLALPAN,35,2,8/2/2013
VENUSTIANO CARRANZA,2,11,8/2/2013
VENUSTIANO CARRANZA,3,7,8/2/2013
XOCHIMILCO,32,9,8/2/2013
ALVARO OBREGON,18,6,8/3/2013
ALVARO OBREGON,17,4,8/3/2013
ALVARO OBREGON,38,3,8/3/2013
AZCAPOTZALCO,19,9,8/3/2013
AZCAPOTZALCO,36,3,8/3/2013
BENITO JUAREZ,51,1,8/3/2013
COYOACAN,37,4,8/3/2013
CUAUHTEMOC,0,5,8/3/2013
CUAUHTEMOC,8,3,8/3/2013
CUAUHTEMOC,14,2,8/3/2013
CUAUHTEMOC,7,1,8/3/2013
CUAUHTEMOC,1,1,8/3/2013
GUSTAVO A. MADERO,23,7,8/3/2013
GUSTAVO A. MADERO,50,5,8/3/2013
GUSTAVO A. MADERO,22,3,8/3/2013
GUSTAVO A. MADERO,13,2,8/3/2013
IZTACALCO,24,4,8/3/2013
IZTAPALAPA,25,3,8/3/2013
IZTAPALAPA,40,3,8/3/2013
IZTAPALAPA,48,1,8/3/2013
MIGUEL HIDALGO,9,5,8/3/2013
TLAHUAC,29,2,8/3/2013
TLALPAN,35,8,8/3/2013
TLALPAN,31,3,8/3/2013
TLALPAN,30,3,8/3/2013
VENUSTIANO CARRANZA,2,6,8/3/2013
GUSTAVO A. MADERO,50,1,8/4/2013
TLALPAN,31,1,8/4/2013
AZCAPOTZALCO,19,3,8/5/2013
BENITO JUAREZ,51,4,8/5/2013
CUAUHTEMOC,1,5,8/5/2013
CUAUHTEMOC,8,1,8/5/2013
CUAUHTEMOC,7,1,8/5/2013
GUSTAVO A. MADERO,13,2,8/5/2013
GUSTAVO A. MADERO,50,2,8/5/2013
IZTACALCO,34,2,8/5/2013
IZTAPALAPA,48,2,8/5/2013
IZTAPALAPA,26,2,8/5/2013
IZTAPALAPA,40,1,8/5/2013
MIGUEL HIDALGO,11,2,8/5/2013
MIGUEL HIDALGO,9,1,8/5/2013
MIGUEL HIDALGO,41,1,8/5/2013
VENUSTIANO CARRANZA,3,1,8/5/2013
ALVARO OBREGON,17,1,8/6/2013
AZCAPOTZALCO,36,1,8/6/2013
BENITO JUAREZ,51,2,8/6/2013
BENITO JUAREZ,10,1,8/6/2013
CUAUHTEMOC,6,3,8/6/2013
CUAUHTEMOC,7,1,8/6/2013
GUSTAVO A. MADERO,13,7,8/6/2013
GUSTAVO A. MADERO,33,1,8/6/2013
IZTACALCO,34,1,8/6/2013
IZTAPALAPA,48,4,8/6/2013
IZTAPALAPA,26,2,8/6/2013
MIGUEL HIDALGO,9,4,8/6/2013
MIGUEL HIDALGO,11,2,8/6/2013
MIGUEL HIDALGO,16,2,8/6/2013
TLALPAN,31,1,8/6/2013
VENUSTIANO CARRANZA,2,45,8/6/2013
VENUSTIANO CARRANZA,3,6,8/6/2013
ALVARO OBREGON,18,5,8/7/2013
ALVARO OBREGON,17,4,8/7/2013
AZCAPOTZALCO,19,2,8/7/2013
BENITO JUAREZ,51,5,8/7/2013
BENITO JUAREZ,10,4,8/7/2013
COYOACAN,37,3,8/7/2013
CUAJIMALPA DE MORELOS,44,4,8/7/2013
CUAUHTEMOC,7,1,8/7/2013
CUAUHTEMOC,6,1,8/7/2013
GUSTAVO A. MADERO,50,6,8/7/2013
GUSTAVO A. MADERO,33,4,8/7/2013
GUSTAVO A. MADERO,13,3,8/7/2013
GUSTAVO A. MADERO,22,3,8/7/2013
IZTACALCO,24,6,8/7/2013
IZTACALCO,34,1,8/7/2013
IZTAPALAPA,25,9,8/7/2013
IZTAPALAPA,26,3,8/7/2013
IZTAPALAPA,40,2,8/7/2013
MAGDALENA CONTRERAS,27,5,8/7/2013
MIGUEL HIDALGO,41,4,8/7/2013
MIGUEL HIDALGO,11,2,8/7/2013
MIGUEL HIDALGO,9,1,8/7/2013
TLALPAN,35,10,8/7/2013
TLALPAN,30,4,8/7/2013
TLALPAN,31,2,8/7/2013
VENUSTIANO CARRANZA,2,37,8/7/2013
XOCHIMILCO,32,1,8/7/2013
ALVARO OBREGON,17,5,8/8/2013
ALVARO OBREGON,18,5,8/8/2013
ALVARO OBREGON,46,1,8/8/2013
AZCAPOTZALCO,47,5,8/8/2013
AZCAPOTZALCO,36,2,8/8/2013
AZCAPOTZALCO,19,2,8/8/2013
BENITO JUAREZ,51,5,8/8/2013
BENITO JUAREZ,12,5,8/8/2013
BENITO JUAREZ,10,2,8/8/2013
COYOACAN,37,6,8/8/2013
CUAJIMALPA DE MORELOS,44,2,8/8/2013
CUAJIMALPA DE MORELOS,21,1,8/8/2013
CUAUHTEMOC,0,5,8/8/2013
CUAUHTEMOC,7,1,8/8/2013
CUAUHTEMOC,8,1,8/8/2013
CUAUHTEMOC,1,1,8/8/2013
GUSTAVO A. MADERO,13,8,8/8/2013
GUSTAVO A. MADERO,22,4,8/8/2013
GUSTAVO A. MADERO,50,3,8/8/2013
IZTACALCO,24,6,8/8/2013
IZTACALCO,34,5,8/8/2013
IZTAPALAPA,25,8,8/8/2013
IZTAPALAPA,26,4,8/8/2013
IZTAPALAPA,48,1,8/8/2013
MAGDALENA CONTRERAS,27,6,8/8/2013
MIGUEL HIDALGO,9,6,8/8/2013
MIGUEL HIDALGO,42,1,8/8/2013
MIGUEL HIDALGO,11,1,8/8/2013
TLAHUAC,29,6,8/8/2013
TLALPAN,31,4,8/8/2013
TLALPAN,35,3,8/8/2013
VENUSTIANO CARRANZA,2,63,8/8/2013
VENUSTIANO CARRANZA,3,1,8/8/2013
XOCHIMILCO,32,10,8/8/2013
ALVARO OBREGON,18,8,8/9/2013
ALVARO OBREGON,38,8,8/9/2013
ALVARO OBREGON,46,2,8/9/2013
AZCAPOTZALCO,19,6,8/9/2013
AZCAPOTZALCO,36,4,8/9/2013
BENITO JUAREZ,51,6,8/9/2013
BENITO JUAREZ,10,2,8/9/2013
COYOACAN,37,6,8/9/2013
CUAJIMALPA DE MORELOS,44,7,8/9/2013
CUAJIMALPA DE MORELOS,21,7,8/9/2013
CUAUHTEMOC,1,8,8/9/2013
CUAUHTEMOC,0,8,8/9/2013
CUAUHTEMOC,8,3,8/9/2013
CUAUHTEMOC,14,2,8/9/2013
CUAUHTEMOC,7,2,8/9/2013
GUSTAVO A. MADERO,13,6,8/9/2013
GUSTAVO A. MADERO,33,5,8/9/2013
GUSTAVO A. MADERO,50,4,8/9/2013
GUSTAVO A. MADERO,22,3,8/9/2013
IZTACALCO,34,6,8/9/2013
IZTACALCO,24,4,8/9/2013
IZTAPALAPA,26,16,8/9/2013
IZTAPALAPA,25,8,8/9/2013
IZTAPALAPA,40,8,8/9/2013
MAGDALENA CONTRERAS,27,4,8/9/2013
MIGUEL HIDALGO,11,5,8/9/2013
MIGUEL HIDALGO,16,1,8/9/2013
MILPA ALTA,28,8,8/9/2013
TLAHUAC,29,8,8/9/2013
TLALPAN,5,6,8/9/2013
TLALPAN,35,5,8/9/2013
TLALPAN,30,5,8/9/2013
TLALPAN,31,1,8/9/2013
VENUSTIANO CARRANZA,2,65,8/9/2013
VENUSTIANO CARRANZA,3,7,8/9/2013
XOCHIMILCO,32,12,8/9/2013
ALVARO OBREGON,38,4,8/10/2013
ALVARO OBREGON,17,3,8/10/2013
AZCAPOTZALCO,19,7,8/10/2013
AZCAPOTZALCO,36,1,8/10/2013
BENITO JUAREZ,10,5,8/10/2013
COYOACAN,37,6,8/10/2013
CUAJIMALPA DE MORELOS,21,2,8/10/2013
CUAUHTEMOC,1,6,8/10/2013
CUAUHTEMOC,0,2,8/10/2013
CUAUHTEMOC,7,1,8/10/2013
GUSTAVO A. MADERO,22,3,8/10/2013
GUSTAVO A. MADERO,33,1,8/10/2013
IZTACALCO,24,3,8/10/2013
IZTAPALAPA,26,7,8/10/2013
IZTAPALAPA,48,5,8/10/2013
IZTAPALAPA,25,3,8/10/2013
MAGDALENA CONTRERAS,27,1,8/10/2013
MIGUEL HIDALGO,11,7,8/10/2013
MIGUEL HIDALGO,9,3,8/10/2013
MIGUEL HIDALGO,42,1,8/10/2013
MIGUEL HIDALGO,16,1,8/10/2013
MILPA ALTA,28,4,8/10/2013
TLAHUAC,29,5,8/10/2013
TLALPAN,30,6,8/10/2013
TLALPAN,35,4,8/10/2013
TLALPAN,31,2,8/10/2013
VENUSTIANO CARRANZA,3,136,8/10/2013
VENUSTIANO CARRANZA,2,15,8/10/2013
XOCHIMILCO,32,7,8/10/2013
MAGDALENA CONTRERAS,27,1,8/11/2013
ALVARO OBREGON,18,3,8/12/2013
BENITO JUAREZ,51,3,8/12/2013
BENITO JUAREZ,10,2,8/12/2013
CUAUHTEMOC,1,6,8/12/2013
CUAUHTEMOC,7,3,8/12/2013
CUAUHTEMOC,8,1,8/12/2013
IZTACALCO,34,2,8/12/2013
IZTAPALAPA,26,8,8/12/2013
MIGUEL HIDALGO,11,1,8/12/2013
TLALPAN,31,5,8/12/2013
TLALPAN,30,1,8/12/2013
AZCAPOTZALCO,47,1,8/13/2013
BENITO JUAREZ,12,5,8/13/2013
BENITO JUAREZ,51,2,8/13/2013
BENITO JUAREZ,10,2,8/13/2013
CUAUHTEMOC,6,3,8/13/2013
CUAUHTEMOC,7,1,8/13/2013
GUSTAVO A. MADERO,13,5,8/13/2013
GUSTAVO A. MADERO,50,2,8/13/2013
GUSTAVO A. MADERO,22,1,8/13/2013
IZTACALCO,34,2,8/13/2013
IZTAPALAPA,26,3,8/13/2013
MIGUEL HIDALGO,9,4,8/13/2013
MIGUEL HIDALGO,16,2,8/13/2013
TLALPAN,30,1,8/13/2013
TLALPAN,31,1,8/13/2013
VENUSTIANO CARRANZA,3,3,8/13/2013
ALVARO OBREGON,18,5,8/14/2013
ALVARO OBREGON,17,1,8/14/2013
AZCAPOTZALCO,47,4,8/14/2013
AZCAPOTZALCO,19,2,8/14/2013
BENITO JUAREZ,51,2,8/14/2013
BENITO JUAREZ,10,2,8/14/2013
COYOACAN,20,11,8/14/2013
COYOACAN,37,2,8/14/2013
CUAJIMALPA DE MORELOS,21,1,8/14/2013
CUAUHTEMOC,1,4,8/14/2013
CUAUHTEMOC,7,2,8/14/2013
CUAUHTEMOC,0,1,8/14/2013
CUAUHTEMOC,8,1,8/14/2013
GUSTAVO A. MADERO,13,7,8/14/2013
GUSTAVO A. MADERO,33,6,8/14/2013
GUSTAVO A. MADERO,50,3,8/14/2013
IZTACALCO,24,5,8/14/2013
IZTACALCO,34,3,8/14/2013
IZTAPALAPA,25,8,8/14/2013
IZTAPALAPA,26,4,8/14/2013
IZTAPALAPA,40,2,8/14/2013
MIGUEL HIDALGO,9,4,8/14/2013
MIGUEL HIDALGO,41,3,8/14/2013
TLAHUAC,4,4,8/14/2013
TLALPAN,35,7,8/14/2013
TLALPAN,31,3,8/14/2013
TLALPAN,30,3,8/14/2013
VENUSTIANO CARRANZA,2,1,8/14/2013
XOCHIMILCO,32,3,8/14/2013
ALVARO OBREGON,18,5,8/15/2013
ALVARO OBREGON,17,4,8/15/2013
AZCAPOTZALCO,47,4,8/15/2013
BENITO JUAREZ,12,7,8/15/2013
BENITO JUAREZ,51,5,8/15/2013
BENITO JUAREZ,10,3,8/15/2013
COYOACAN,20,9,8/15/2013
COYOACAN,37,3,8/15/2013
CUAJIMALPA DE MORELOS,44,2,8/15/2013
CUAJIMALPA DE MORELOS,21,2,8/15/2013
CUAUHTEMOC,0,5,8/15/2013
CUAUHTEMOC,7,3,8/15/2013
CUAUHTEMOC,8,2,8/15/2013
GUSTAVO A. MADERO,50,4,8/15/2013
GUSTAVO A. MADERO,22,3,8/15/2013
IZTACALCO,24,5,8/15/2013
IZTACALCO,34,4,8/15/2013
IZTAPALAPA,26,9,8/15/2013
IZTAPALAPA,25,8,8/15/2013
IZTAPALAPA,48,6,8/15/2013
IZTAPALAPA,40,1,8/15/2013
MAGDALENA CONTRERAS,27,8,8/15/2013
MIGUEL HIDALGO,16,3,8/15/2013
MIGUEL HIDALGO,11,3,8/15/2013
MIGUEL HIDALGO,42,2,8/15/2013
TLAHUAC,29,6,8/15/2013
TLALPAN,30,4,8/15/2013
TLALPAN,35,3,8/15/2013
TLALPAN,31,2,8/15/2013
VENUSTIANO CARRANZA,2,14,8/15/2013
VENUSTIANO CARRANZA,3,1,8/15/2013
XOCHIMILCO,32,10,8/15/2013
ALVARO OBREGON,38,10,8/16/2013
ALVARO OBREGON,18,5,8/16/2013
ALVARO OBREGON,17,1,8/16/2013
AZCAPOTZALCO,19,10,8/16/2013
AZCAPOTZALCO,36,1,8/16/2013
BENITO JUAREZ,51,9,8/16/2013
BENITO JUAREZ,10,7,8/16/2013
BENITO JUAREZ,45,3,8/16/2013
COYOACAN,20,16,8/16/2013
COYOACAN,37,3,8/16/2013
CUAJIMALPA DE MORELOS,21,9,8/16/2013
CUAJIMALPA DE MORELOS,44,4,8/16/2013
CUAUHTEMOC,1,9,8/16/2013
CUAUHTEMOC,0,8,8/16/2013
CUAUHTEMOC,8,3,8/16/2013
CUAUHTEMOC,7,3,8/16/2013
CUAUHTEMOC,14,1,8/16/2013
GUSTAVO A. MADERO,13,12,8/16/2013
GUSTAVO A. MADERO,33,6,8/16/2013
GUSTAVO A. MADERO,50,5,8/16/2013
GUSTAVO A. MADERO,22,4,8/16/2013
IZTACALCO,34,6,8/16/2013
IZTACALCO,24,4,8/16/2013
IZTAPALAPA,26,17,8/16/2013
IZTAPALAPA,25,9,8/16/2013
IZTAPALAPA,40,7,8/16/2013
MIGUEL HIDALGO,9,5,8/16/2013
MIGUEL HIDALGO,11,3,8/16/2013
MIGUEL HIDALGO,43,1,8/16/2013
MIGUEL HIDALGO,16,1,8/16/2013
MIGUEL HIDALGO,42,1,8/16/2013
MILPA ALTA,28,7,8/16/2013
TLAHUAC,4,7,8/16/2013
TLAHUAC,29,6,8/16/2013
TLALPAN,35,5,8/16/2013
TLALPAN,30,4,8/16/2013
TLALPAN,5,3,8/16/2013
VENUSTIANO CARRANZA,2,8,8/16/2013
VENUSTIANO CARRANZA,3,8,8/16/2013
XOCHIMILCO,32,10,8/16/2013
ALVARO OBREGON,18,4,8/17/2013
ALVARO OBREGON,38,1,8/17/2013
AZCAPOTZALCO,19,4,8/17/2013
AZCAPOTZALCO,36,2,8/17/2013
BENITO JUAREZ,45,4,8/17/2013
BENITO JUAREZ,51,3,8/17/2013
BENITO JUAREZ,10,3,8/17/2013
COYOACAN,20,8,8/17/2013
CUAJIMALPA DE MORELOS,21,3,8/17/2013
CUAJIMALPA DE MORELOS,44,2,8/17/2013
CUAUHTEMOC,1,4,8/17/2013
CUAUHTEMOC,7,2,8/17/2013
CUAUHTEMOC,8,2,8/17/2013
CUAUHTEMOC,0,1,8/17/2013
CUAUHTEMOC,14,1,8/17/2013
GUSTAVO A. MADERO,50,10,8/17/2013
GUSTAVO A. MADERO,22,7,8/17/2013
GUSTAVO A. MADERO,13,2,8/17/2013
IZTACALCO,24,3,8/17/2013
IZTAPALAPA,25,4,8/17/2013
IZTAPALAPA,48,3,8/17/2013
IZTAPALAPA,40,1,8/17/2013
MAGDALENA CONTRERAS,27,3,8/17/2013
MIGUEL HIDALGO,11,5,8/17/2013
MIGUEL HIDALGO,9,3,8/17/2013
MIGUEL HIDALGO,16,1,8/17/2013
MILPA ALTA,28,1,8/17/2013
TLAHUAC,29,1,8/17/2013
TLAHUAC,4,1,8/17/2013
TLALPAN,31,7,8/17/2013
TLALPAN,35,5,8/17/2013
TLALPAN,30,1,8/17/2013
VENUSTIANO CARRANZA,2,7,8/17/2013
XOCHIMILCO,32,7,8/17/2013
MIGUEL HIDALGO,16,1,8/18/2013
BENITO JUAREZ,51,5,8/19/2013
BENITO JUAREZ,10,1,8/19/2013
CUAUHTEMOC,0,2,8/19/2013
CUAUHTEMOC,7,2,8/19/2013
CUAUHTEMOC,1,2,8/19/2013
GUSTAVO A. MADERO,13,1,8/19/2013
GUSTAVO A. MADERO,23,1,8/19/2013
IZTACALCO,34,1,8/19/2013
IZTAPALAPA,26,5,8/19/2013
IZTAPALAPA,48,2,8/19/2013
TLALPAN,31,2,8/19/2013
VENUSTIANO CARRANZA,2,1,8/19/2013
ALVARO OBREGON,17,1,8/20/2013
BENITO JUAREZ,12,5,8/20/2013
BENITO JUAREZ,10,4,8/20/2013
BENITO JUAREZ,51,2,8/20/2013
BENITO JUAREZ,45,1,8/20/2013
CUAUHTEMOC,1,2,8/20/2013
CUAUHTEMOC,6,1,8/20/2013
GUSTAVO A. MADERO,23,7,8/20/2013
GUSTAVO A. MADERO,13,6,8/20/2013
GUSTAVO A. MADERO,22,3,8/20/2013
IZTACALCO,34,4,8/20/2013
IZTAPALAPA,48,4,8/20/2013
IZTAPALAPA,26,4,8/20/2013
MIGUEL HIDALGO,43,1,8/20/2013
MIGUEL HIDALGO,16,1,8/20/2013
TLALPAN,31,3,8/20/2013
VENUSTIANO CARRANZA,3,3,8/20/2013
VENUSTIANO CARRANZA,2,1,8/20/2013
ALVARO OBREGON,18,5,8/21/2013
ALVARO OBREGON,17,1,8/21/2013
AZCAPOTZALCO,19,2,8/21/2013
BENITO JUAREZ,51,3,8/21/2013
BENITO JUAREZ,10,3,8/21/2013
BENITO JUAREZ,45,2,8/21/2013
COYOACAN,20,13,8/21/2013
COYOACAN,37,2,8/21/2013
CUAJIMALPA DE MORELOS,21,2,8/21/2013
CUAUHTEMOC,7,1,8/21/2013
GUSTAVO A. MADERO,33,6,8/21/2013
GUSTAVO A. MADERO,13,4,8/21/2013
GUSTAVO A. MADERO,23,3,8/21/2013
IZTACALCO,34,2,8/21/2013
IZTACALCO,24,2,8/21/2013
IZTAPALAPA,25,8,8/21/2013
IZTAPALAPA,26,5,8/21/2013
IZTAPALAPA,40,1,8/21/2013
MIGUEL HIDALGO,9,1,8/21/2013
MIGUEL HIDALGO,41,1,8/21/2013
MILPA ALTA,28,1,8/21/2013
TLAHUAC,4,1,8/21/2013
TLALPAN,35,5,8/21/2013
TLALPAN,30,4,8/21/2013
VENUSTIANO CARRANZA,2,5,8/21/2013
XOCHIMILCO,32,1,8/21/2013
ALVARO OBREGON,18,5,8/22/2013
ALVARO OBREGON,17,3,8/22/2013
AZCAPOTZALCO,47,5,8/22/2013
AZCAPOTZALCO,36,1,8/22/2013
BENITO JUAREZ,12,5,8/22/2013
BENITO JUAREZ,10,3,8/22/2013
BENITO JUAREZ,51,3,8/22/2013
COYOACAN,20,11,8/22/2013
CUAJIMALPA DE MORELOS,21,3,8/22/2013
CUAUHTEMOC,0,5,8/22/2013
CUAUHTEMOC,7,2,8/22/2013
GUSTAVO A. MADERO,23,8,8/22/2013
GUSTAVO A. MADERO,22,4,8/22/2013
GUSTAVO A. MADERO,13,4,8/22/2013
IZTACALCO,24,3,8/22/2013
IZTACALCO,34,2,8/22/2013
IZTAPALAPA,26,12,8/22/2013
IZTAPALAPA,25,8,8/22/2013
IZTAPALAPA,48,3,8/22/2013
IZTAPALAPA,40,1,8/22/2013
MAGDALENA CONTRERAS,27,9,8/22/2013
MIGUEL HIDALGO,16,1,8/22/2013
MIGUEL HIDALGO,43,1,8/22/2013
TLAHUAC,4,18,8/22/2013
TLAHUAC,29,6,8/22/2013
TLALPAN,35,4,8/22/2013
TLALPAN,30,4,8/22/2013
TLALPAN,31,4,8/22/2013
VENUSTIANO CARRANZA,3,7,8/22/2013
VENUSTIANO CARRANZA,2,3,8/22/2013
XOCHIMILCO,32,12,8/22/2013
ALVARO OBREGON,18,8,8/23/2013
ALVARO OBREGON,38,6,8/23/2013
ALVARO OBREGON,17,1,8/23/2013
ALVARO OBREGON,46,1,8/23/2013
AZCAPOTZALCO,19,7,8/23/2013
AZCAPOTZALCO,36,6,8/23/2013
BENITO JUAREZ,51,8,8/23/2013
BENITO JUAREZ,10,4,8/23/2013
BENITO JUAREZ,45,2,8/23/2013
COYOACAN,20,14,8/23/2013
COYOACAN,37,3,8/23/2013
CUAJIMALPA DE MORELOS,21,9,8/23/2013
CUAJIMALPA DE MORELOS,44,2,8/23/2013
CUAUHTEMOC,0,8,8/23/2013
CUAUHTEMOC,1,7,8/23/2013
CUAUHTEMOC,7,3,8/23/2013
CUAUHTEMOC,14,2,8/23/2013
CUAUHTEMOC,8,1,8/23/2013
GUSTAVO A. MADERO,50,6,8/23/2013
GUSTAVO A. MADERO,13,6,8/23/2013
GUSTAVO A. MADERO,23,4,8/23/2013
GUSTAVO A. MADERO,33,4,8/23/2013
GUSTAVO A. MADERO,22,1,8/23/2013
IZTACALCO,34,3,8/23/2013
IZTACALCO,24,2,8/23/2013
IZTAPALAPA,26,16,8/23/2013
IZTAPALAPA,40,9,8/23/2013
IZTAPALAPA,25,9,8/23/2013
MIGUEL HIDALGO,9,1,8/23/2013
MIGUEL HIDALGO,11,1,8/23/2013
TLAHUAC,29,6,8/23/2013
TLAHUAC,4,6,8/23/2013
TLALPAN,35,8,8/23/2013
TLALPAN,30,5,8/23/2013
